contract_type,contract_address,token_id,asset_type,price,price_usd,marketplace,transaction_date,chain,attributes
ERC721,0x7ab062f22b119cd97fb6dbcc99782724dd4a9c81,587,ETH,0.0194999999,37.01863154592777,opensea,2022-08-17T03:08:39,ethereum,"[{'trait_type': 'Background', 'value': 'GRADIENT DUSK'}, {'trait_type': 'Back Prop', 'value': 'PURPLE SEAWEED'}, {'trait_type': 'Grave Stone', 'value': 'BLUE RIP'}, {'trait_type': 'Mouth', 'value': 'SPOOKY'}, {'trait_type': 'Eyes', 'value': 'BUGGING OUT'}, {'trait_type': 'Front Prop', 'value': 'CAGED'}, {'trait_type': 'Companion', 'value': 'BORIE'}]"
ERC721,0x252c4b998fc3b3dd6e13f6868477f37a855f9e6e,2601,ETH,0.0,0.0,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Disposition', 'value': 'Sly Fox'}, {'trait_type': 'Background', 'value': 'The OC'}, {'trait_type': 'Fur', 'value': 'Black Fox'}, {'trait_type': 'Clothes', 'value': 'Denim Casual'}, {'trait_type': 'Neck', 'value': 'Silver'}, {'trait_type': 'Eyes', 'value': 'Diva'}, {'trait_type': 'Mouth', 'value': 'Wheat Straw'}, {'trait_type': 'Bonus', 'value': '20'}]"
ERC721,0x17be11cfef8262d6b37e77e66b2df26f39acc6df,3489,ETH,0.005,9.491956855324847,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Hand', 'value': 'Cyborg Fuck You'}, {'trait_type': 'Mouth', 'value': 'Smile'}, {'trait_type': 'Head', 'value': 'Tech Skull'}, {'trait_type': 'Necklace', 'value': 'Platinum Link'}, {'trait_type': 'Clothes ', 'value': 'Navy Soldier'}, {'trait_type': 'Eyes', 'value': 'Cute'}, {'trait_type': 'Body', 'value': 'Blue Pepe'}, {'trait_type': 'Background ', 'value': 'Chill Pink'}]"
ERC721,0x209e639a0ec166ac7a1a4ba41968fa967db30221,7398,ETH,0.0449,85.23777256081713,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'BACKGROUND', 'value': 'SKY'}, {'trait_type': 'TYPES', 'value': 'CHROME'}, {'trait_type': 'TOPS', 'value': 'SUIT'}, {'trait_type': 'HEADWEAR', 'value': 'SURVIVOR POT'}]"
ERC721,0xfe4e4652813ea5f70a4876cbc0ebbc510d660615,660,ETH,0.00389,7.384742433442732,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Style', 'value': 'Natural'}, {'trait_type': 'Orientation', 'value': 'Square'}, {'trait_type': 'Palette', 'value': 'Green'}, {'trait_type': 'PrimaryFlower', 'value': 'Dahlia 2'}, {'trait_type': 'PrimaryColor', 'value': 'Random'}, {'trait_type': 'SecondaryColor', 'value': 'Random'}, {'trait_type': 'VaseShape', 'value': 'Curve'}, {'trait_type': 'Dish', 'value': 'true'}, {'trait_type': 'Table', 'value': 'true'}, {'trait_type': 'Texture', 'value': 'true'}]"
ERC721,0xf47b9dc6b6381384bdc42d905422e53267346da6,16657,ETH,0.0008,1.5187130968519755,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Head Type', 'value': 'Fat Head'}, {'trait_type': 'Body Type', 'value': 'medium'}, {'trait_type': 'Top Costume', 'value': 'Black Bear'}, {'trait_type': 'Bottom Costume', 'value': 'Ol White Bear Billy'}, {'trait_type': 'Bottom Costume Variation', 'value': 'Chaw Bag'}, {'trait_type': 'Face', 'value': 'Winky'}, {'trait_type': 'Accessories', 'value': ''}, {'trait_type': 'Background', 'value': 'Static'}]"
ERC721,0x17be11cfef8262d6b37e77e66b2df26f39acc6df,1623,ETH,0.006,11.390348226389817,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Hand', 'value': 'Cyborg Thinking'}, {'trait_type': 'Mouth', 'value': 'Breathing Mask'}, {'trait_type': 'Head', 'value': 'Orange Beanie'}, {'trait_type': 'Necklace', 'value': 'Nothing'}, {'trait_type': 'Clothes ', 'value': 'Armor'}, {'trait_type': 'Eyes', 'value': 'Crazy'}, {'trait_type': 'Body', 'value': 'Blue Pepe'}, {'trait_type': 'Background ', 'value': 'Light Gray'}]"
ERC721,0x17be11cfef8262d6b37e77e66b2df26f39acc6df,4100,ETH,0.008,15.187130968519757,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Hand', 'value': 'Uzi'}, {'trait_type': 'Mouth', 'value': 'Bubble Gum'}, {'trait_type': 'Head', 'value': 'Tech Unicorn'}, {'trait_type': 'Necklace', 'value': 'Gold Cuban'}, {'trait_type': 'Clothes ', 'value': 'Red Shirt'}, {'trait_type': 'Eyes', 'value': 'High'}, {'trait_type': 'Body', 'value': 'Pepe'}, {'trait_type': 'Background ', 'value': 'Light Blue'}]"
ERC721,0x17be11cfef8262d6b37e77e66b2df26f39acc6df,4991,ETH,0.007,13.288739597454786,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Hand', 'value': 'Purple Uzi'}, {'trait_type': 'Mouth', 'value': 'Tech Mask Pink'}, {'trait_type': 'Head', 'value': 'Teal Mohawk'}, {'trait_type': 'Necklace', 'value': 'Gold Link'}, {'trait_type': 'Clothes ', 'value': 'Green Tube Suit'}, {'trait_type': 'Eyes', 'value': 'Glasses'}, {'trait_type': 'Body', 'value': 'Blue Meta Pepe'}, {'trait_type': 'Background ', 'value': 'Elite Purple'}]"
ERC721,0x17be11cfef8262d6b37e77e66b2df26f39acc6df,3484,ETH,0.008,15.187130968519757,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Hand', 'value': 'Uzi'}, {'trait_type': 'Mouth', 'value': 'Joint'}, {'trait_type': 'Head', 'value': 'Skull Hat'}, {'trait_type': 'Necklace', 'value': 'Nothing'}, {'trait_type': 'Clothes ', 'value': 'Camron'}, {'trait_type': 'Eyes', 'value': 'High'}, {'trait_type': 'Body', 'value': 'Meta Pepe'}, {'trait_type': 'Background ', 'value': 'Neon Green'}]"
ERC721,0x8442dd3e5529063b43c69212d64d5ad67b726ea6,6828,ETH,0.2,379.6782742129939,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Character', 'value': 'Bear'}, {'trait_type': 'Background', 'value': 'Strawberry Jubilee'}, {'trait_type': 'Fur', 'value': 'Brown'}, {'trait_type': 'Eyes', 'value': 'Scared'}, {'trait_type': 'Mouth', 'value': 'Honey'}, {'trait_type': 'Hat', 'value': 'Durag'}, {'trait_type': 'Clothing', 'value': 'Racer'}, {'trait_type': 'Earring', 'value': 'None'}, {'trait_type': 'Nosering', 'value': 'None'}, {'trait_type': 'Chain', 'value': 'Iron'}, {'trait_type': 'Horns', 'value': 'None'}, {'trait_type': 'Bod Claim Status', 'value': 'Claimed'}, {'trait_type': 'Card Pack Status', 'value': 'Claimed'}]"
ERC721,0x17be11cfef8262d6b37e77e66b2df26f39acc6df,1021,ETH,0.007,13.288739597454786,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Hand', 'value': 'Gold Gun'}, {'trait_type': 'Mouth', 'value': 'Tongue'}, {'trait_type': 'Head', 'value': 'Gray Army Helm'}, {'trait_type': 'Necklace', 'value': 'Platinum Cuban'}, {'trait_type': 'Clothes ', 'value': 'Steel Armor'}, {'trait_type': 'Eyes', 'value': 'Blue Glasses'}, {'trait_type': 'Body', 'value': 'Pepe'}, {'trait_type': 'Background ', 'value': 'Neon Green'}]"
ERC721,0x17be11cfef8262d6b37e77e66b2df26f39acc6df,2276,ETH,0.0074,14.048096145880775,opensea,2022-08-17T03:09:08,ethereum,"[{'trait_type': 'Hand', 'value': 'Cyborg Gun'}, {'trait_type': 'Mouth', 'value': 'Yelling'}, {'trait_type': 'Head', 'value': 'Purple Mohawk'}, {'trait_type': 'Necklace', 'value': 'Gold Link'}, {'trait_type': 'Clothes ', 'value': 'Camron'}, {'trait_type': 'Eyes', 'value': 'Bionic'}, {'trait_type': 'Body', 'value': 'Blue Meta Pepe'}, {'trait_type': 'Background ', 'value': 'True Blue'}]"
ERC721,0xe47e5dcde8e14e874d2711e786bb34ae6980bef8,211,ETH,0.5,949.1956855324847,opensea,2022-08-17T03:09:25,ethereum,
ERC721,0x8b8d1225bb21ca07812ff3c2ee9358f7b5d90eca,209,ETH,0.3,569.5174113194909,opensea,2022-08-17T03:09:25,ethereum,"[{'trait_type': 'Status', 'value': 'Unrevealed'}]"
ERC721,0x3bf42951001bb7cb3cc303068fe87debf696ee3d,2015,ETH,0.189,358.7959691312792,opensea,2022-08-17T03:09:25,ethereum,"[{'trait_type': 'Background', 'value': 'Anemone'}, {'trait_type': 'Model', 'value': 'Ape'}, {'trait_type': 'Symbol', 'value': 'Target'}, {'trait_type': 'Trim', 'value': 'Earth'}, {'trait_type': 'Eyes', 'value': 'Grrr'}, {'trait_type': 'Accent', 'value': 'Rainbow Vomit'}, {'trait_type': 'Hat', 'value': 'Garden Beanie'}]"
ERC721,0x17be11cfef8262d6b37e77e66b2df26f39acc6df,5344,ETH,0.005,9.491956855324847,opensea,2022-08-17T03:09:29,ethereum,"[{'trait_type': 'Hand', 'value': 'Purple Uzi'}, {'trait_type': 'Mouth', 'value': 'Yelling'}, {'trait_type': 'Head', 'value': '3 Mohawk Blue'}, {'trait_type': 'Necklace', 'value': 'Nothing'}, {'trait_type': 'Clothes ', 'value': 'Hazmat Suit'}, {'trait_type': 'Eyes', 'value': 'Sad'}, {'trait_type': 'Body', 'value': 'Pepe'}, {'trait_type': 'Background ', 'value': 'Elite Purple'}]"
ERC721,0xa4bcd3b7f141ba1f08f36033fdfce691565561bc,1156,ETH,0.0395,74.98645915706629,opensea,2022-08-17T03:09:29,ethereum,"[{'trait_type': 'Monke Theme', 'value': 'bird monke'}]"
ERC721,0x7ab062f22b119cd97fb6dbcc99782724dd4a9c81,51,ETH,0.016,30.374261937039513,opensea,2022-08-17T03:09:29,ethereum,"[{'trait_type': 'Background', 'value': 'DARK GREEN'}, {'trait_type': 'Back Prop', 'value': 'PURPLE SEAWEED'}, {'trait_type': 'Grave Stone', 'value': 'BLUE RIP'}, {'trait_type': 'Mouth', 'value': 'CLENCHED'}, {'trait_type': 'Eyes', 'value': 'SLEEPY'}, {'trait_type': 'Front Prop', 'value': 'BEER'}, {'trait_type': 'Companion', 'value': 'GHOST QUACKZ'}]"
ERC721,0x209e639a0ec166ac7a1a4ba41968fa967db30221,619,ETH,0.05,94.91956855324848,opensea,2022-08-17T03:09:29,ethereum,"[{'trait_type': 'BACKGROUND', 'value': 'DAWN'}, {'trait_type': 'TYPES', 'value': 'ROY'}, {'trait_type': 'TOPS', 'value': 'ALLOY ARMOR'}, {'trait_type': 'FACE', 'value': 'TIGER MASK'}, {'trait_type': 'HEADWEAR', 'value': 'FLAMING PUNK'}]"
ERC721,0x17be11cfef8262d6b37e77e66b2df26f39acc6df,2281,ETH,0.0064,12.149704774815804,opensea,2022-08-17T03:09:29,ethereum,"[{'trait_type': 'Hand', 'value': 'None'}, {'trait_type': 'Mouth', 'value': 'Gold Grill'}, {'trait_type': 'Head', 'value': 'Orange Mohawk'}, {'trait_type': 'Necklace', 'value': 'Nothing'}, {'trait_type': 'Clothes ', 'value': 'Green Tube Suit'}, {'trait_type': 'Eyes', 'value': 'Green Rockstar'}, {'trait_type': 'Body', 'value': 'Meta Pepe'}, {'trait_type': 'Background ', 'value': 'Light Orange'}]"
